"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	1522	657.0302 (Unreliable)
	"South Dakota"	"46"	"Roberts County, SD"	"46109"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	13	272	4779.4118 (Unreliable)
	"South Dakota"	"46"	"Spink County, SD"	"46115"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	213	4694.8357 (Unreliable)
	"South Dakota"	"46"	"Tripp County, SD"	"46123"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	245	4081.6327 (Unreliable)
	"South Dakota"	"46"	"Turner County, SD"	"46125"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	15	304	4934.2105 (Unreliable)
	"South Dakota"	"46"	"Yankton County, SD"	"46135"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1191	923.5936 (Unreliable)
	"South Dakota"	"46"	"Yankton County, SD"	"46135"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	631	3486.5293
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	12	11108	108.0302 (Unreliable)
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	8892	236.1673
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	21	5842	359.4659
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	47	4583	1025.5291
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	45	1601	2810.7433
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	5842	239.6440 (Unreliable)
	"Tennessee"	"47"	"Anderson County, TN"	"47001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	4583	261.8372 (Unreliable)
	"Tennessee"	"47"	"Bedford County, TN"	"47003"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	2736	438.5965 (Unreliable)
	"Tennessee"	"47"	"Bedford County, TN"	"47003"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	19	1707	1113.0639 (Unreliable)
	"Tennessee"	"47"	"Bedford County, TN"	"47003"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	20	573	3490.4014
	"Tennessee"	"47"	"Bedford County, TN"	"47003"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	2736	365.4971 (Unreliable)
	"Tennessee"	"47"	"Benton County, TN"	"47005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	1718	756.6938 (Unreliable)
	"Tennessee"	"47"	"Benton County, TN"	"47005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	1001	1598.4016 (Unreliable)
	"Tennessee"	"47"	"Benton County, TN"	"47005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	337	6528.1899
	"Tennessee"	"47"	"Bledsoe County, TN"	"47007"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	11	97	11340.2062 (Unreliable)
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	22	14513	151.5882
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	29	9016	321.6504
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	53	5620	943.0605
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	57	1949	2924.5767
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	11	14513	75.7941 (Unreliable)
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	9016	133.0967 (Unreliable)
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	5620	284.6975 (Unreliable)
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	1949	513.0836 (Unreliable)
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	12	12897	93.0449 (Unreliable)
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	17	10796	157.4657 (Unreliable)
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	31	6876	450.8435
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	49	3716	1318.6222
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	46	1196	3846.1538
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	15	6876	218.1501 (Unreliable)
	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	17	3716	457.4812 (Unreliable)
	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	5246	190.6214 (Unreliable)
	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	21	3683	570.1873
	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	29	2037	1423.6622
	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	21	672	3125.0000
	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	2037	589.1016 (Unreliable)
	"Tennessee"	"47"	"Cannon County, TN"	"47015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	15	565	2654.8673 (Unreliable)
	"Tennessee"	"47"	"Carroll County, TN"	"47017"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	2581	929.8721
	"Tennessee"	"47"	"Carroll County, TN"	"47017"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	27	1727	1563.4047
	"Tennessee"	"47"	"Carroll County, TN"	"47017"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	45	690	6521.7391
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	7392	175.8658 (Unreliable)
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	16	4996	320.2562 (Unreliable)
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	30	3097	968.6794
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	1061	2450.5184
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	10	7392	135.2814 (Unreliable)
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	15	4996	300.2402 (Unreliable)
	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	3097	355.1824 (Unreliable)
	"Tennessee"	"47"	"Cheatham County, TN"	"47021"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	2105	855.1069 (Unreliable)
	"Tennessee"	"47"	"Cheatham County, TN"	"47021"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	1074	1582.8678 (Unreliable)
	"Tennessee"	"47"	"Cheatham County, TN"	"47021"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	17	342	4970.7602 (Unreliable)
	"Tennessee"	"47"	"Chester County, TN"	"47023"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	12	784	1530.6122 (Unreliable)
	"Tennessee"	"47"	"Chester County, TN"	"47023"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	14	284	4929.5775 (Unreliable)
	"Tennessee"	"47"	"Claiborne County, TN"	"47025"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	2650	679.2453 (Unreliable)
	"Tennessee"	"47"	"Claiborne County, TN"	"47025"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	21	1400	1500.0000
	"Tennessee"	"47"	"Claiborne County, TN"	"47025"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	17	403	4218.3623 (Unreliable)
	"Tennessee"	"47"	"Clay County, TN"	"47027"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	145	6896.5517 (Unreliable)
	"Tennessee"	"47"	"Cocke County, TN"	"47029"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	5334	206.2242 (Unreliable)
	"Tennessee"	"47"	"Cocke County, TN"	"47029"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	27	4712	573.0051
	"Tennessee"	"47"	"Cocke County, TN"	"47029"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	29	3026	958.3609
	"Tennessee"	"47"	"Cocke County, TN"	"47029"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	1494	2208.8353
	"Tennessee"	"47"	"Cocke County, TN"	"47029"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	17	443	3837.4718 (Unreliable)
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	7199	208.3623 (Unreliable)
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	5732	226.7969 (Unreliable)
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	4185	238.9486 (Unreliable)
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	39	2493	1564.3803
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	12	799	1501.8773 (Unreliable)
	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	10	2493	401.1231 (Unreliable)
	"Tennessee"	"47"	"Crockett County, TN"	"47033"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	15	751	1997.3369 (Unreliable)
	"Tennessee"	"47"	"Crockett County, TN"	"47033"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	351	6837.6068
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	6624	150.9662 (Unreliable)
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	18	7816	230.2968 (Unreliable)
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	32	7012	456.3605
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	43	3789	1134.8641
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	29	943	3075.2916
	"Tennessee"	"47"	"Cumberland County, TN"	"47035"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	3789	316.7063 (Unreliable)
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	23	87514	26.2815
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	70	82303	85.0516
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	105	55320	189.8048
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	149	32317	461.0576
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	233	22621	1030.0164
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	309	8209	3764.1613
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	29	55320	52.4223
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	51	32317	157.8117
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	70	22621	309.4470
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	48	8209	584.7241
	"Tennessee"	"47"	"Decatur County, TN"	"47039"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	14	728	1923.0769 (Unreliable)
	"Tennessee"	"47"	"Decatur County, TN"	"47039"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	20	297	6734.0067
	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	895	1787.7095 (Unreliable)
	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	14	318	4402.5157 (Unreliable)
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	6854	160.4902 (Unreliable)
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	20	5122	390.4725
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	3230	371.5170 (Unreliable)
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	26	1765	1473.0878
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	29	624	4647.4359
	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	20	1663	1202.6458
	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	37	654	5657.4924
	"Tennessee"	"47"	"Fayette County, TN"	"47047"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	2654	376.7898 (Unreliable)
	"Tennessee"	"47"	"Fayette County, TN"	"47047"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	21	1355	1549.8155
	"Tennessee"	"47"	"Fayette County, TN"	"47047"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	15	432	3472.2222 (Unreliable)
	"Tennessee"	"47"	"Fentress County, TN"	"47049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	20	774	2583.9793
	"Tennessee"	"47"	"Fentress County, TN"	"47049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	12	254	4724.4094 (Unreliable)
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	5841	188.3239 (Unreliable)
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	17	4988	340.8180 (Unreliable)
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	3538	310.9101 (Unreliable)
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	19	2102	903.9010 (Unreliable)
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	727	3026.1348
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	6667	149.9925 (Unreliable)
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	14	5525	253.3937 (Unreliable)
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	22	3995	550.6884
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	39	2950	1322.0339
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	42	1176	3571.4286
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	11	3717	295.9376 (Unreliable)
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	2454	407.4980 (Unreliable)
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	23	1432	1606.1453
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	39	553	7052.4412
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	16	9708	164.8125 (Unreliable)
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	8690	241.6571
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	29	6070	477.7595
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	62	3303	1877.0814
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	57	1102	5172.4138
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	6070	230.6425 (Unreliable)
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	3303	363.3061 (Unreliable)
	"Tennessee"	"47"	"Grundy County, TN"	"47061"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	193	5181.3472 (Unreliable)
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	14	7481	187.1408 (Unreliable)
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	4937	486.1252
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	37	2753	1343.9884
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	31	875	3542.8571
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	4937	202.5522 (Unreliable)
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	2753	581.1842 (Unreliable)
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	43	48023	89.5404
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	71	37136	191.1891
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	86	23061	372.9240
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	172	15702	1095.4019
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	167	5611	2976.2966
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"45-54 years"	"45-54"	14	48023	29.1527 (Unreliable)
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	24	37136	64.6273
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	38	23061	164.7804
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	89	15702	566.8068
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	45	5611	801.9961
	"Tennessee"	"47"	"Hardeman County, TN"	"47069"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	19	1234	1539.7083 (Unreliable)
