"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"80-84 years"	"80-84"	14	2583	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Blount County, TN"	"47009"	"Medium Metro"	"3"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Bradley County, TN"	"47011"	"Small Metro"	"4"	"80-84 years"	"80-84"	14	1847	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Campbell County, TN"	"47013"	"Medium Metro"	"3"	"70-74 years"	"70-74"	10	1919	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Carter County, TN"	"47019"	"Small Metro"	"4"	"75-79 years"	"75-79"	11	1901	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Cheatham County, TN"	"47021"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	10	523	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Coffee County, TN"	"47031"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	1173	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	13	40129	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	14	33039	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	25	22766	109.8129	0.0050%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	33	15623	211.2270	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	31	12000	258.3333	0.0061%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	42	9491	442.5245	0.0083%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	43	Not Applicable	Not Applicable	0.0085%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	12	4425	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	12	3259	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	13	2383	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"75-79 years"	"75-79"	10	1936	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"60-64 years "	"60-64"	13	22053	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"65-69 years"	"65-69"	26	16957	153.3290	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"70-74 years"	"70-74"	30	12000	250.0000	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"75-79 years"	"75-79"	36	9250	389.1892	0.0071%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"80-84 years"	"80-84"	40	7349	544.2917	0.0079%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable	0.0050%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0036%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	29313	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"60-64 years "	"60-64"	23	25428	90.4515	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"65-69 years"	"65-69"	26	19882	130.7716	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"70-74 years"	"70-74"	30	14058	213.4016	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"75-79 years"	"75-79"	37	10528	351.4438	0.0073%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"80-84 years"	"80-84"	38	8080	470.2970	0.0075%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Monroe County, TN"	"47123"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	2125	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"65-69 years"	"65-69"	18	5209	Unreliable	0.0036%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"75-79 years"	"75-79"	14	2844	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"80-84 years"	"80-84"	11	1790	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	16	9085	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	14	5995	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	15	4096	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	14	2808	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	10	65798	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	16	62068	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	36	51105	70.4432	0.0071%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	27	34420	78.4428	0.0054%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	41	23233	176.4731	0.0081%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	34	17080	199.0632	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	40	13026	307.0782	0.0079%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	33	Not Applicable	Not Applicable	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	28	Not Applicable	Not Applicable	0.0055%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	10936	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	9756	205.0021	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"70-74 years"	"70-74"	15	7494	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"75-79 years"	"75-79"	30	5492	546.2491	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"80-84 years"	"80-84"	27	4130	653.7530	0.0054%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	11	5780	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	13	2652	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"80-84 years"	"80-84"	15	2513	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	12	2470	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"70-74 years"	"70-74"	11	7136	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"75-79 years"	"75-79"	16	5239	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	3794	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	16	113778	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	16	100843	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	22	85159	25.8340	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	54	63736	84.7245	0.0107%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	75	43923	170.7534	0.0149%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	72	33673	213.8212	0.0143%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	91	25447	357.6060	0.0180%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	99	Not Applicable	Not Applicable	0.0196%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	62	Not Applicable	Not Applicable	0.0123%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"70-74 years"	"70-74"	10	3174	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	13	15672	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	17	11825	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	24	8202	292.6116	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	24	5759	416.7390	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	16	3947	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	19	Not Applicable	Not Applicable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"75-79 years"	"75-79"	13	9064	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	6851	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Cherokee County, TX"	"48073"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	934	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	10	37843	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	17	28841	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	20	18253	109.5710	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	19	11429	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	29	7475	387.9599	0.0057%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	33	Not Applicable	Not Applicable	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	19	2221	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	14	160433	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	30	136747	21.9383	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	45	108607	41.4338	0.0089%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	70	77305	90.5504	0.0139%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	86	52305	164.4202	0.0170%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	100	38588	259.1479	0.0198%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	125	28519	438.3043	0.0248%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	93	Not Applicable	Not Applicable	0.0184%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	53	Not Applicable	Not Applicable	0.0105%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	18	Not Applicable	Not Applicable	0.0036%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	10	30392	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	27	22126	122.0284	0.0054%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	24	13494	177.8568	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	38	8449	449.7574	0.0075%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	30	5625	533.3333	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	35	Not Applicable	Not Applicable	0.0069%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Denton County, TX"	"48121"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ector County, TX"	"48135"	"Small Metro"	"4"	"65-69 years"	"65-69"	14	4613	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ector County, TX"	"48135"	"Small Metro"	"4"	"70-74 years"	"70-74"	15	3400	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ector County, TX"	"48135"	"Small Metro"	"4"	"75-79 years"	"75-79"	14	2760	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ector County, TX"	"48135"	"Small Metro"	"4"	"80-84 years"	"80-84"	19	1994	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ector County, TX"	"48135"	"Small Metro"	"4"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ellis County, TX"	"48139"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	17	4229	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Ellis County, TX"	"48139"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"65-69 years"	"65-69"	19	26961	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"70-74 years"	"70-74"	23	20401	112.7396	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"75-79 years"	"75-79"	33	16215	203.5153	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"80-84 years"	"80-84"	50	12869	388.5306	0.0099%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"85-89 years"	"85-89"	56	Not Applicable	Not Applicable	0.0111%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"90-94 years"	"90-94"	30	Not Applicable	Not Applicable	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	15	12747	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	10	8123	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	14	5625	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Galveston County, TX"	"48167"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	13	8610	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Galveston County, TX"	"48167"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	12	6129	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Galveston County, TX"	"48167"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	17	4472	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Galveston County, TX"	"48167"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Grayson County, TX"	"48181"	"Small Metro"	"4"	"60-64 years "	"60-64"	10	7454	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Texas"	"48"	"Grayson County, TX"	"48181"	"Small Metro"	"4"	"65-69 years"	"65-69"	10	6550	Unreliable	0.0020%
