"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"70-74 years"	"70-74"	12	13046	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"75-79 years"	"75-79"	23	10245	224.4998	0.0045%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"80-84 years"	"80-84"	24	8458	283.7550	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"85-89 years"	"85-89"	35	Not Applicable	Not Applicable	0.0069%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"90-94 years"	"90-94"	19	Not Applicable	Not Applicable	0.0037%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	18	91542	Unreliable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	28	71297	39.2723	0.0055%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	37	52332	70.7024	0.0073%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	57	38890	146.5672	0.0112%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	77	28880	266.6205	0.0151%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	70	Not Applicable	Not Applicable	0.0137%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	62	Not Applicable	Not Applicable	0.0122%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	23	Not Applicable	Not Applicable	0.0045%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"75-79 years"	"75-79"	11	4929	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"60-64 years "	"60-64"	11	12790	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"65-69 years"	"65-69"	18	11083	Unreliable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"70-74 years"	"70-74"	34	8411	404.2326	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"75-79 years"	"75-79"	31	5743	539.7876	0.0061%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"80-84 years"	"80-84"	35	4209	831.5514	0.0069%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"85-89 years"	"85-89"	30	Not Applicable	Not Applicable	0.0059%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0045%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"60-64 years "	"60-64"	11	25520	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"65-69 years"	"65-69"	13	19829	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"70-74 years"	"70-74"	18	12735	Unreliable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"75-79 years"	"75-79"	34	9139	372.0320	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"80-84 years"	"80-84"	24	6767	354.6623	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"85-89 years"	"85-89"	28	Not Applicable	Not Applicable	0.0055%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0029%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	35272	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"65-69 years"	"65-69"	15	28156	Unreliable	0.0029%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"70-74 years"	"70-74"	17	17829	Unreliable	0.0033%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"75-79 years"	"75-79"	21	11920	176.1745	0.0041%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"80-84 years"	"80-84"	42	9219	455.5809	0.0082%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"85-89 years"	"85-89"	46	Not Applicable	Not Applicable	0.0090%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"90-94 years"	"90-94"	33	Not Applicable	Not Applicable	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"55-59 years"	"55-59"	14	31107	Unreliable	0.0027%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"60-64 years "	"60-64"	18	25694	Unreliable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	20517	97.4801	0.0039%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"70-74 years"	"70-74"	32	14417	221.9602	0.0063%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"75-79 years"	"75-79"	38	10829	350.9096	0.0075%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"80-84 years"	"80-84"	34	7821	434.7270	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"85-89 years"	"85-89"	28	Not Applicable	Not Applicable	0.0055%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"70-74 years"	"70-74"	12	3205	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"80-84 years"	"80-84"	10	1746	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	23454	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"65-69 years"	"65-69"	19	15440	Unreliable	0.0037%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"70-74 years"	"70-74"	22	10925	201.3730	0.0043%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"75-79 years"	"75-79"	32	7933	403.3783	0.0063%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"80-84 years"	"80-84"	24	5806	413.3655	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable	0.0039%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	11	1524	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"55-59 years"	"55-59"	10	56662	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"60-64 years "	"60-64"	13	45845	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"65-69 years"	"65-69"	10	36263	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"70-74 years"	"70-74"	24	25606	93.7280	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"75-79 years"	"75-79"	40	18513	216.0644	0.0079%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"80-84 years"	"80-84"	53	14113	375.5403	0.0104%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"85-89 years"	"85-89"	51	Not Applicable	Not Applicable	0.0100%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"90-94 years"	"90-94"	34	Not Applicable	Not Applicable	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	7612	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	15	2873	Unreliable	0.0029%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	12	26464	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	17	21216	Unreliable	0.0033%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	15825	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	24	10525	228.0285	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	23	7461	308.2697	0.0045%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	42	5275	796.2085	0.0082%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	27	Not Applicable	Not Applicable	0.0053%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	19	25247	Unreliable	0.0037%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	27	16288	165.7662	0.0053%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	39	11057	352.7177	0.0077%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	40	8275	483.3837	0.0079%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	34	Not Applicable	Not Applicable	0.0067%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0049%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"70-74 years"	"70-74"	11	8450	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"75-79 years"	"75-79"	11	5679	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	4162	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0031%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	12	35762	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	20	32250	62.0155	0.0039%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	24	23763	100.9973	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	28	15521	180.4007	0.0055%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	45	11112	404.9676	0.0088%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	45	8993	500.3892	0.0088%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	33	Not Applicable	Not Applicable	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	27	Not Applicable	Not Applicable	0.0053%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"55-59 years"	"55-59"	15	40956	Unreliable	0.0029%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"60-64 years "	"60-64"	21	33187	63.2778	0.0041%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"65-69 years"	"65-69"	22	25927	84.8536	0.0043%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"70-74 years"	"70-74"	33	17349	190.2127	0.0065%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"75-79 years"	"75-79"	39	12400	314.5161	0.0077%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"80-84 years"	"80-84"	47	8968	524.0856	0.0092%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"85-89 years"	"85-89"	46	Not Applicable	Not Applicable	0.0090%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"90-94 years"	"90-94"	27	Not Applicable	Not Applicable	0.0053%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	14	37362	Unreliable	0.0027%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	24	27737	86.5270	0.0047%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	43	18445	233.1255	0.0084%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	38	12862	295.4439	0.0075%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	57	9563	596.0473	0.0112%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	56	Not Applicable	Not Applicable	0.0110%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	29	Not Applicable	Not Applicable	0.0057%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"70-74 years"	"70-74"	16	10326	Unreliable	0.0031%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"75-79 years"	"75-79"	15	6740	Unreliable	0.0029%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	5063	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"65-69 years"	"65-69"	10	7645	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"70-74 years"	"70-74"	13	5639	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"75-79 years"	"75-79"	21	4206	499.2867	0.0041%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"80-84 years"	"80-84"	18	3203	Unreliable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0043%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"65-69 years"	"65-69"	13	8528	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"70-74 years"	"70-74"	10	6133	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"75-79 years"	"75-79"	16	4641	Unreliable	0.0031%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"80-84 years"	"80-84"	31	3742	828.4340	0.0061%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"85-89 years"	"85-89"	27	Not Applicable	Not Applicable	0.0053%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"65-69 years"	"65-69"	12	10669	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"70-74 years"	"70-74"	21	7084	296.4427	0.0041%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"75-79 years"	"75-79"	16	4952	Unreliable	0.0031%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"80-84 years"	"80-84"	22	3267	673.4007	0.0043%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable	0.0035%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	51275	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"65-69 years"	"65-69"	21	41344	50.7933	0.0041%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"70-74 years"	"70-74"	35	29973	116.7718	0.0069%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"75-79 years"	"75-79"	36	21828	164.9258	0.0071%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"80-84 years"	"80-84"	41	18261	224.5222	0.0081%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"85-89 years"	"85-89"	37	Not Applicable	Not Applicable	0.0073%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"90-94 years"	"90-94"	35	Not Applicable	Not Applicable	0.0069%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"95-99 years"	"95-99"	16	Not Applicable	Not Applicable	0.0031%
