"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	1094	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	30796	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"65-69 years"	"65-69"	13	21217	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"70-74 years"	"70-74"	27	13560	199.1150	0.0054%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"75-79 years"	"75-79"	24	9528	251.8892	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"80-84 years"	"80-84"	32	7039	454.6100	0.0064%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"85-89 years"	"85-89"	23	Not Applicable	Not Applicable	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"65-69 years"	"65-69"	23	30229	76.0859	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"70-74 years"	"70-74"	20	19355	103.3325	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"75-79 years"	"75-79"	22	12600	174.6032	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"80-84 years"	"80-84"	22	9104	241.6520	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"85-89 years"	"85-89"	34	Not Applicable	Not Applicable	0.0068%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"55-59 years"	"55-59"	14	31809	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"60-64 years "	"60-64"	14	26633	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"65-69 years"	"65-69"	24	21733	110.4311	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"70-74 years"	"70-74"	24	15131	158.6148	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"75-79 years"	"75-79"	30	11248	266.7141	0.0060%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"80-84 years"	"80-84"	26	7979	325.8554	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"85-89 years"	"85-89"	32	Not Applicable	Not Applicable	0.0064%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"90-94 years"	"90-94"	17	Not Applicable	Not Applicable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"80-84 years"	"80-84"	11	1949	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	10	2781	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	10	2043	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"60-64 years "	"60-64"	13	19967	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"65-69 years"	"65-69"	14	16168	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"70-74 years"	"70-74"	27	11378	237.3001	0.0054%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"75-79 years"	"75-79"	20	8243	242.6301	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"80-84 years"	"80-84"	23	5808	396.0055	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	11	3094	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	11	2193	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	38394	52.0915	0.0040%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"70-74 years"	"70-74"	23	27064	84.9837	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"75-79 years"	"75-79"	29	19051	152.2230	0.0058%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"80-84 years"	"80-84"	51	14489	351.9912	0.0102%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"85-89 years"	"85-89"	54	Not Applicable	Not Applicable	0.0107%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"90-94 years"	"90-94"	39	Not Applicable	Not Applicable	0.0078%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	10	8016	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	13	3939	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	14	2915	Unreliable	0.0028%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"70-74 years"	"70-74"	11	2124	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	17	21935	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	32	17001	188.2242	0.0064%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	34	11152	304.8780	0.0068%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	36	7723	466.1401	0.0072%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	30	5343	561.4823	0.0060%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	11	34739	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	21	27098	77.4965	0.0042%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	15	17301	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	38	11652	326.1243	0.0076%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	32	8302	385.4493	0.0064%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	34	Not Applicable	Not Applicable	0.0068%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"80-84 years"	"80-84"	19	4253	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	11	36333	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	31	33272	93.1714	0.0062%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	23	25443	90.3981	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	26	16296	159.5484	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	33	11475	287.5817	0.0066%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	44	8658	508.2005	0.0088%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	48	Not Applicable	Not Applicable	0.0096%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"55-59 years"	"55-59"	10	41680	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"60-64 years "	"60-64"	17	34052	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"65-69 years"	"65-69"	30	27297	109.9022	0.0060%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"70-74 years"	"70-74"	31	18565	166.9809	0.0062%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"75-79 years"	"75-79"	42	12710	330.4485	0.0084%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"80-84 years"	"80-84"	56	9209	608.1008	0.0111%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"85-89 years"	"85-89"	35	Not Applicable	Not Applicable	0.0070%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"90-94 years"	"90-94"	30	Not Applicable	Not Applicable	0.0060%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	15	43827	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	16	37780	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	28	29406	95.2187	0.0056%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	38	19332	196.5653	0.0076%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	47	13425	350.0931	0.0094%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	66	9624	685.7855	0.0131%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	50	Not Applicable	Not Applicable	0.0100%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	28	Not Applicable	Not Applicable	0.0056%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"65-69 years"	"65-69"	10	16049	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"70-74 years"	"70-74"	16	11135	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"75-79 years"	"75-79"	13	7140	Unreliable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"80-84 years"	"80-84"	22	5190	423.8921	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Larimer County, CO"	"08069"	"Medium Metro"	"3"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable	0.0050%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"65-69 years"	"65-69"	15	8064	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"70-74 years"	"70-74"	28	5923	472.7334	0.0056%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"75-79 years"	"75-79"	22	4412	498.6401	0.0044%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"80-84 years"	"80-84"	26	3189	815.3026	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"85-89 years"	"85-89"	21	Not Applicable	Not Applicable	0.0042%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Mesa County, CO"	"08077"	"Small Metro"	"4"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Montrose County, CO"	"08085"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	1026	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"60-64 years "	"60-64"	17	10554	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"65-69 years"	"65-69"	17	9002	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"70-74 years"	"70-74"	25	6334	394.6953	0.0050%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"75-79 years"	"75-79"	11	4790	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"80-84 years"	"80-84"	28	3681	760.6629	0.0056%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable	0.0048%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"65-69 years"	"65-69"	10	11280	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"70-74 years"	"70-74"	17	7612	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"75-79 years"	"75-79"	18	5179	Unreliable	0.0036%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"80-84 years"	"80-84"	26	3345	777.2795	0.0052%
	"Chronic lower respiratory diseases"	"J40-J47"	"Colorado"	"08"	"Weld County, CO"	"08123"	"Medium Metro"	"3"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"60-64 years "	"60-64"	12	53244	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"65-69 years"	"65-69"	11	42283	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"70-74 years"	"70-74"	19	30868	Unreliable	0.0038%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"75-79 years"	"75-79"	37	22252	166.2772	0.0074%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"80-84 years"	"80-84"	46	17939	256.4245	0.0092%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"85-89 years"	"85-89"	57	Not Applicable	Not Applicable	0.0113%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"90-94 years"	"90-94"	33	Not Applicable	Not Applicable	0.0066%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	11	69359	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	16	54174	Unreliable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	17	43916	Unreliable	0.0034%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	39	31158	125.1685	0.0078%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	51	22760	224.0773	0.0102%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	60	18688	321.0616	0.0119%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	61	Not Applicable	Not Applicable	0.0121%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	37	Not Applicable	Not Applicable	0.0074%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	12	5427	Unreliable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	15	4117	Unreliable	0.0030%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	10	4583	Unreliable	0.0020%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	18	3603	Unreliable	0.0036%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"60-64 years "	"60-64"	11	51791	Unreliable	0.0022%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"65-69 years"	"65-69"	25	42625	58.6510	0.0050%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"70-74 years"	"70-74"	38	30574	124.2886	0.0076%
	"Chronic lower respiratory diseases"	"J40-J47"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"75-79 years"	"75-79"	54	21187	254.8733	0.0107%
